"student_id","nom","departement","Code_ue","intitulé_matière","enseignant","note"
670917,"Elom Kouma","SCOM","ME101","Mécanique générale","Pr. D. Tchalla",6.39
146940,"Yao Tchalla","SCOM","SC120","Théorie des Signaux","Pr. L. Mensah",3.68
343216,"Afi Amouzou","Systèmes Réseaux","EL201","Électrotechnique","Pr. G. Komlan",2.23
300528,"Elom Lawson","SCOM","EL201","Électrotechnique","Pr. G. Komlan",11.17
597294,"Yao Doe","IA & Big Data","GL200","Conception logicielle","Dr. Y. Amegah",0.69
372575,"Afi Amegah","Génie mécanique","ME101","Mécanique générale","Dr. S. Amouzou",18.1
271052,"Senam Doe","Génie électrique","RS180","Réseaux avancés","Dr. M. Kpante",5.8
218507,"Kossi Kpante","Systèmes Réseaux","RS180","Réseaux avancés","Dr. K. Agbeko",3.27
484478,"Akoua Kouma","Informatique et Systèmes","CS220","Programmation avancée","Dr. K. Agbeko",18.49
311812,"Abla Amouzou","Génie civil","SC120","Théorie des Signaux","Dr. Y. Amegah",7.9
327857,"Mawuli Kouma","Génie civil","CS220","Programmation avancée","Pr. L. Mensah",1.3
856943,"Elom Tchalla","IA & Big Data","EL201","Électrotechnique","Pr. D. Tchalla",9.05
832195,"Senam Amegah","Génie Logiciel","EL201","Électrotechnique","Dr. M. Kpante",9.3
600076,"Komi Agbeko","SCOM","AI310","Machine Learning","Dr. M. Kpante",2.22
451722,"Senam Agbeko","Informatique et Systèmes","RS180","Réseaux avancés","Pr. T. Lawson",5.32
658741,"Amah Doe","IA & Big Data","ME101","Mécanique générale","Pr. L. Mensah",6.96
342355,"Eyram Mensah","Génie électrique","EL201","Électrotechnique","Dr. Y. Amegah",8.78
975638,"Elom Amegah","Génie mécanique","SC120","Théorie des Signaux","Dr. K. Agbeko",7.47
282027,"Abla Amegah","Génie Logiciel","CI150","Calcul scientifique","Dr. K. Agbeko",0.98
587158,"Mawuli Amegah","Génie mécanique","ME101","Mécanique générale","Dr. Y. Amegah",5.28
128125,"Eyram Lawson","Génie mécanique","SC120","Théorie des Signaux","Pr. T. Lawson",10.66
764453,"Amah Tchalla","Génie Logiciel","AI310","Machine Learning","Dr. Y. Amegah",19.99
376951,"Senam Kpante","Génie Logiciel","EL201","Électrotechnique","Pr. G. Komlan",12.16
191499,"Yao Amegah","SCOM","CI150","Calcul scientifique","Dr. S. Amouzou",0.72
117264,"Afi Amegah","IA & Big Data","EL201","Électrotechnique","Dr. S. Amouzou",8.94
890770,"Senam Doe","Génie civil","AI310","Machine Learning","Pr. T. Lawson",19.15
418809,"Koffi Doe","IA & Big Data","EL201","Électrotechnique","Pr. D. Tchalla",6.2
636877,"Koffi Amouzou","Systèmes Réseaux","SC120","Théorie des Signaux","Pr. L. Mensah",10.48
732374,"Senam Kouma","IA & Big Data","GL200","Conception logicielle","Pr. L. Mensah",17.53
927098,"Senam Kpante","Génie mécanique","EL201","Électrotechnique","Dr. M. Kpante",16.19
447868,"Eyram Amouzou","SCOM","AI310","Machine Learning","Dr. Y. Amegah",13.93
456395,"Komi Agbeko","Génie Logiciel","AI310","Machine Learning","Dr. M. Kpante",13.47
223748,"Komi Komlan","Génie électrique","CI150","Calcul scientifique","Dr. M. Kpante",3.01
544077,"Akoua Amouzou","Génie mécanique","SC120","Théorie des Signaux","Dr. Y. Amegah",9.38
439858,"Amah Agbeko","Génie civil","RS180","Réseaux avancés","Pr. G. Komlan",11.17
879520,"Amah Komlan","Génie mécanique","EL201","Électrotechnique","Dr. S. Amouzou",3.86
253062,"Koffi Amegah","Génie mécanique","EL201","Électrotechnique","Dr. M. Kpante",8.87
921797,"Eyram Mensah","Génie mécanique","CS220","Programmation avancée","Pr. G. Komlan",13.07
211283,"Afi Amouzou","IA & Big Data","EL201","Électrotechnique","Dr. M. Kpante",7.03
339581,"Elom Komlan","Génie Logiciel","GL200","Conception logicielle","Dr. K. Agbeko",15.35
816286,"Eyram Komlan","Génie Logiciel","SC120","Théorie des Signaux","Dr. Y. Amegah",13.48
744453,"Elom Doe","Génie Logiciel","RS180","Réseaux avancés","Dr. Y. Amegah",2.52
827308,"Kossi Amouzou","Génie civil","AI310","Machine Learning","Dr. S. Amouzou",18.01
932137,"Amah Kouma","SCOM","GL200","Conception logicielle","Dr. S. Amouzou",4.94
439954,"Senam Amouzou","Systèmes Réseaux","EL201","Électrotechnique","Pr. T. Lawson",5.62
822004,"Elom Doe","IA & Big Data","CS220","Programmation avancée","Pr. D. Tchalla",16.56
843774,"Afi Kouma","Génie civil","EL201","Électrotechnique","Pr. G. Komlan",18.89
835383,"Yao Kouma","Informatique et Systèmes","SC120","Théorie des Signaux","Pr. T. Lawson",18.15
178940,"Yao Doe","Génie civil","CS220","Programmation avancée","Pr. L. Mensah",19.15
407540,"Koffi Tchalla","Génie Logiciel","GL200","Conception logicielle","Pr. T. Lawson",7.6
884305,"Kossi Kouma","Génie Logiciel","CI150","Calcul scientifique","Pr. L. Mensah",16.59
805165,"Amah Tchalla","IA & Big Data","GL200","Conception logicielle","Dr. Y. Amegah",12.12
941505,"Abla Kpante","Systèmes Réseaux","AI310","Machine Learning","Dr. M. Kpante",12.63
935422,"Koffi Kpante","Génie mécanique","RS180","Réseaux avancés","Dr. M. Kpante",10.8
930723,"Yao Amegah","Génie Logiciel","GL200","Conception logicielle","Pr. T. Lawson",10.03
500272,"Elom Tchalla","SCOM","RS180","Réseaux avancés","Dr. K. Agbeko",11.24
713084,"Abla Lawson","Génie mécanique","CI150","Calcul scientifique","Dr. S. Amouzou",11.62
231279,"Elom Kpante","Génie mécanique","AI310","Machine Learning","Dr. M. Kpante",13.5
298494,"Akoua Komlan","Génie électrique","EL201","Électrotechnique","Pr. L. Mensah",3.84
250919,"Koffi Mensah","Génie Logiciel","EL201","Électrotechnique","Pr. D. Tchalla",15.5
778496,"Komi Komlan","Génie mécanique","CS220","Programmation avancée","Pr. T. Lawson",7.9
121401,"Eyram Doe","SCOM","ME101","Mécanique générale","Dr. K. Agbeko",16.18
267228,"Eyram Doe","Systèmes Réseaux","AI310","Machine Learning","Dr. Y. Amegah",15.28
206271,"Yao Amegah","IA & Big Data","AI310","Machine Learning","Pr. G. Komlan",8.49
753126,"Kossi Kpante","Génie mécanique","GL200","Conception logicielle","Pr. G. Komlan",16.63
883452,"Senam Doe","Génie civil","ME101","Mécanique générale","Pr. D. Tchalla",0.48
167167,"Kossi Kouma","Génie mécanique","GL200","Conception logicielle","Dr. M. Kpante",11.0
994391,"Akoua Agbeko","Génie mécanique","CI150","Calcul scientifique","Dr. K. Agbeko",11.93
652466,"Senam Lawson","Génie civil","ME101","Mécanique générale","Dr. S. Amouzou",9.66
372947,"Komi Agbeko","SCOM","EL201","Électrotechnique","Pr. G. Komlan",11.1
298312,"Mawuli Doe","Génie civil","AI310","Machine Learning","Dr. K. Agbeko",11.6
672154,"Afi Mensah","Génie électrique","CI150","Calcul scientifique","Pr. L. Mensah",17.94
369781,"Komi Komlan","Génie civil","GL200","Conception logicielle","Pr. D. Tchalla",6.79
424645,"Abla Kouma","Informatique et Systèmes","SC120","Théorie des Signaux","Pr. D. Tchalla",18.57
520765,"Kossi Kouma","Génie électrique","ME101","Mécanique générale","Dr. S. Amouzou",11.55
813415,"Elom Amouzou","Génie électrique","RS180","Réseaux avancés","Dr. Y. Amegah",3.64
505036,"Koffi Lawson","Génie mécanique","EL201","Électrotechnique","Dr. S. Amouzou",0.54
710141,"Abla Kpante","Informatique et Systèmes","CI150","Calcul scientifique","Dr. S. Amouzou",0.6
239734,"Akoua Kpante","Génie Logiciel","EL201","Électrotechnique","Pr. L. Mensah",16.83
793608,"Yao Agbeko","Systèmes Réseaux","RS180","Réseaux avancés","Dr. S. Amouzou",1.95
360426,"Koffi Doe","Génie civil","AI310","Machine Learning","Dr. S. Amouzou",7.1
372117,"Eyram Mensah","Génie civil","RS180","Réseaux avancés","Pr. T. Lawson",9.17
382323,"Akoua Doe","IA & Big Data","GL200","Conception logicielle","Pr. G. Komlan",4.72
676837,"Eyram Tchalla","Génie Logiciel","CI150","Calcul scientifique","Dr. S. Amouzou",6.26
268892,"Kossi Komlan","Systèmes Réseaux","SC120","Théorie des Signaux","Pr. L. Mensah",13.01
284595,"Yao Amegah","Génie civil","AI310","Machine Learning","Dr. Y. Amegah",4.6
421575,"Koffi Amegah","Génie Logiciel","CS220","Programmation avancée","Dr. K. Agbeko",15.16
982875,"Koffi Agbeko","Génie Logiciel","CI150","Calcul scientifique","Pr. D. Tchalla",9.61
866861,"Senam Mensah","Systèmes Réseaux","SC120","Théorie des Signaux","Pr. T. Lawson",16.09
366022,"Abla Amouzou","Génie électrique","RS180","Réseaux avancés","Pr. L. Mensah",16.46
555752,"Abla Mensah","SCOM","GL200","Conception logicielle","Dr. K. Agbeko",8.01
214056,"Yao Mensah","Informatique et Systèmes","CS220","Programmation avancée","Dr. M. Kpante",15.95
357532,"Amah Doe","Génie Logiciel","EL201","Électrotechnique","Pr. T. Lawson",4.11
920423,"Senam Doe","Génie civil","RS180","Réseaux avancés","Pr. G. Komlan",6.79
288858,"Abla Agbeko","Génie mécanique","AI310","Machine Learning","Dr. K. Agbeko",3.43
970238,"Yao Komlan","Systèmes Réseaux","RS180","Réseaux avancés","Dr. K. Agbeko",4.21
208834,"Yao Doe","Systèmes Réseaux","RS180","Réseaux avancés","Dr. S. Amouzou",16.99
376675,"Mawuli Doe","Génie mécanique","CS220","Programmation avancée","Pr. D. Tchalla",15.71
805894,"Abla Kouma","Informatique et Systèmes","AI310","Machine Learning","Pr. D. Tchalla",3.78
261078,"Komi Komlan","Informatique et Systèmes","SC120","Théorie des Signaux","Pr. G. Komlan",19.87
588963,"Eyram Mensah","Génie Logiciel","EL201","Électrotechnique","Dr. M. Kpante",6.13
973223,"Mawuli Kouma","Génie mécanique","AI310","Machine Learning","Pr. L. Mensah",16.14
910989,"Afi Kpante","SCOM","GL200","Conception logicielle","Dr. S. Amouzou",1.27
822894,"Mawuli Kpante","Génie civil","RS180","Réseaux avancés","Dr. K. Agbeko",2.15
891106,"Elom Agbeko","IA & Big Data","CS220","Programmation avancée","Pr. D. Tchalla",4.05
525069,"Yao Mensah","Systèmes Réseaux","SC120","Théorie des Signaux","Dr. S. Amouzou",12.33
561869,"Elom Mensah","Génie civil","GL200","Conception logicielle","Pr. L. Mensah",11.42
262054,"Elom Amegah","IA & Big Data","AI310","Machine Learning","Dr. S. Amouzou",7.63
273010,"Senam Doe","Informatique et Systèmes","CS220","Programmation avancée","Pr. D. Tchalla",12.92
711933,"Abla Komlan","Génie civil","EL201","Électrotechnique","Pr. G. Komlan",8.15
989353,"Afi Komlan","SCOM","EL201","Électrotechnique","Pr. L. Mensah",18.26
916142,"Komi Kpante","SCOM","AI310","Machine Learning","Dr. S. Amouzou",4.7
398356,"Afi Kouma","Génie mécanique","CS220","Programmation avancée","Pr. G. Komlan",19.29
711605,"Komi Mensah","Génie Logiciel","AI310","Machine Learning","Dr. K. Agbeko",17.41
251519,"Eyram Amegah","Génie civil","CS220","Programmation avancée","Pr. G. Komlan",14.38
407500,"Eyram Lawson","IA & Big Data","CI150","Calcul scientifique","Pr. L. Mensah",3.16
824548,"Mawuli Agbeko","IA & Big Data","CS220","Programmation avancée","Pr. T. Lawson",2.55
302907,"Eyram Lawson","Génie Logiciel","ME101","Mécanique générale","Dr. K. Agbeko",14.57
738852,"Komi Tchalla","IA & Big Data","AI310","Machine Learning","Dr. M. Kpante",10.82
706933,"Afi Tchalla","Génie civil","ME101","Mécanique générale","Dr. M. Kpante",6.85
151722,"Eyram Mensah","Génie électrique","AI310","Machine Learning","Dr. M. Kpante",2.32
776645,"Amah Lawson","Systèmes Réseaux","EL201","Électrotechnique","Dr. K. Agbeko",18.81
960250,"Afi Tchalla","SCOM","CI150","Calcul scientifique","Pr. G. Komlan",19.55
521515,"Komi Amouzou","Génie civil","CI150","Calcul scientifique","Dr. M. Kpante",17.0
576970,"Akoua Agbeko","IA & Big Data","ME101","Mécanique générale","Dr. K. Agbeko",13.45
301153,"Afi Komlan","Génie Logiciel","SC120","Théorie des Signaux","Dr. S. Amouzou",0.25
664940,"Abla Lawson","IA & Big Data","ME101","Mécanique générale","Dr. M. Kpante",19.01
841428,"Akoua Kpante","Génie Logiciel","CS220","Programmation avancée","Dr. K. Agbeko",13.28
229494,"Akoua Kpante","IA & Big Data","AI310","Machine Learning","Pr. L. Mensah",16.68
946407,"Afi Tchalla","Systèmes Réseaux","RS180","Réseaux avancés","Pr. T. Lawson",18.18
722594,"Komi Lawson","IA & Big Data","CS220","Programmation avancée","Pr. D. Tchalla",13.51
368144,"Amah Amegah","IA & Big Data","SC120","Théorie des Signaux","Pr. D. Tchalla",5.23
426955,"Senam Lawson","Génie civil","EL201","Électrotechnique","Pr. L. Mensah",11.33
907157,"Eyram Kpante","Génie Logiciel","CI150","Calcul scientifique","Dr. Y. Amegah",7.1
197392,"Eyram Tchalla","Systèmes Réseaux","SC120","Théorie des Signaux","Dr. M. Kpante",5.38
753055,"Afi Agbeko","IA & Big Data","CS220","Programmation avancée","Pr. G. Komlan",10.77
167214,"Afi Doe","Informatique et Systèmes","CS220","Programmation avancée","Dr. K. Agbeko",11.88
979058,"Koffi Amegah","Génie électrique","GL200","Conception logicielle","Dr. S. Amouzou",16.67
765599,"Afi Kpante","Génie civil","ME101","Mécanique générale","Pr. L. Mensah",4.95
204465,"Mawuli Tchalla","Génie Logiciel","SC120","Théorie des Signaux","Pr. L. Mensah",5.5
216040,"Abla Tchalla","Génie mécanique","CI150","Calcul scientifique","Dr. Y. Amegah",8.19
676529,"Mawuli Kpante","IA & Big Data","GL200","Conception logicielle","Pr. D. Tchalla",2.15
140506,"Abla Kpante","Informatique et Systèmes","ME101","Mécanique générale","Dr. M. Kpante",11.74
128431,"Amah Tchalla","SCOM","GL200","Conception logicielle","Pr. T. Lawson",3.49
989551,"Senam Agbeko","Génie électrique","EL201","Électrotechnique","Pr. D. Tchalla",11.33
103741,"Akoua Kpante","Systèmes Réseaux","CS220","Programmation avancée","Dr. S. Amouzou",1.79
599517,"Kossi Kouma","Génie électrique","CS220","Programmation avancée","Dr. K. Agbeko",9.21
331498,"Eyram Amegah","IA & Big Data","SC120","Théorie des Signaux","Dr. S. Amouzou",13.3
961944,"Koffi Komlan","Génie civil","GL200","Conception logicielle","Pr. T. Lawson",8.28
239265,"Elom Doe","Génie mécanique","AI310","Machine Learning","Dr. S. Amouzou",6.07
216929,"Elom Lawson","Informatique et Systèmes","CI150","Calcul scientifique","Dr. S. Amouzou",18.93
495874,"Komi Agbeko","Systèmes Réseaux","GL200","Conception logicielle","Dr. S. Amouzou",10.78
988769,"Eyram Amegah","Informatique et Systèmes","SC120","Théorie des Signaux","Dr. Y. Amegah",3.49
791906,"Yao Kpante","Génie mécanique","RS180","Réseaux avancés","Pr. G. Komlan",16.85
606706,"Elom Kouma","Systèmes Réseaux","EL201","Électrotechnique","Dr. M. Kpante",8.39
235525,"Komi Kouma","Informatique et Systèmes","RS180","Réseaux avancés","Dr. M. Kpante",18.22
364479,"Kossi Kouma","Informatique et Systèmes","ME101","Mécanique générale","Dr. K. Agbeko",2.78
769917,"Elom Mensah","Génie civil","CS220","Programmation avancée","Pr. G. Komlan",15.53
154043,"Elom Doe","Génie Logiciel","CS220","Programmation avancée","Pr. L. Mensah",4.26
291321,"Amah Mensah","Génie Logiciel","ME101","Mécanique générale","Dr. M. Kpante",12.88
828513,"Komi Agbeko","IA & Big Data","EL201","Électrotechnique","Pr. L. Mensah",17.48
237940,"Komi Tchalla","Informatique et Systèmes","ME101","Mécanique générale","Dr. Y. Amegah",13.96
827657,"Mawuli Amouzou","Systèmes Réseaux","ME101","Mécanique générale","Pr. D. Tchalla",15.34
241529,"Akoua Komlan","Génie Logiciel","RS180","Réseaux avancés","Pr. T. Lawson",6.39
894069,"Komi Kouma","Génie civil","GL200","Conception logicielle","Dr. Y. Amegah",15.34
722396,"Kossi Doe","SCOM","AI310","Machine Learning","Dr. K. Agbeko",18.89
249160,"Kossi Lawson","Génie électrique","EL201","Électrotechnique","Dr. Y. Amegah",15.27
879386,"Akoua Amegah","IA & Big Data","GL200","Conception logicielle","Pr. L. Mensah",10.49
401101,"Yao Mensah","Génie civil","GL200","Conception logicielle","Dr. Y. Amegah",17.66
662817,"Elom Komlan","Génie Logiciel","CS220","Programmation avancée","Pr. T. Lawson",0.24
759455,"Abla Tchalla","Informatique et Systèmes","CI150","Calcul scientifique","Pr. L. Mensah",16.36
501515,"Eyram Amouzou","Génie civil","GL200","Conception logicielle","Pr. D. Tchalla",17.94
543785,"Kossi Agbeko","Génie Logiciel","ME101","Mécanique générale","Pr. T. Lawson",12.75
453132,"Senam Lawson","IA & Big Data","CI150","Calcul scientifique","Pr. L. Mensah",6.69
586447,"Koffi Doe","Génie Logiciel","SC120","Théorie des Signaux","Dr. K. Agbeko",7.09
529518,"Amah Mensah","IA & Big Data","GL200","Conception logicielle","Dr. M. Kpante",7.05
477535,"Akoua Tchalla","IA & Big Data","EL201","Électrotechnique","Dr. S. Amouzou",17.53
405962,"Afi Mensah","Systèmes Réseaux","CS220","Programmation avancée","Pr. L. Mensah",18.62
969994,"Komi Amegah","Génie mécanique","EL201","Électrotechnique","Dr. S. Amouzou",16.63
506878,"Yao Tchalla","SCOM","RS180","Réseaux avancés","Pr. T. Lawson",19.53
845604,"Afi Tchalla","Génie Logiciel","AI310","Machine Learning","Pr. G. Komlan",10.01
893594,"Elom Kpante","Systèmes Réseaux","GL200","Conception logicielle","Pr. L. Mensah",16.38
595061,"Afi Mensah","Génie civil","GL200","Conception logicielle","Dr. K. Agbeko",11.71
823245,"Yao Komlan","Informatique et Systèmes","SC120","Théorie des Signaux","Pr. L. Mensah",17.33
534910,"Eyram Kouma","Systèmes Réseaux","EL201","Électrotechnique","Dr. M. Kpante",14.96
982539,"Komi Kpante","SCOM","SC120","Théorie des Signaux","Dr. Y. Amegah",0.18
436192,"Komi Doe","Systèmes Réseaux","CS220","Programmation avancée","Pr. T. Lawson",2.51
191930,"Mawuli Agbeko","IA & Big Data","SC120","Théorie des Signaux","Dr. M. Kpante",2.13
216688,"Elom Kouma","SCOM","SC120","Théorie des Signaux","Pr. G. Komlan",15.88
155211,"Koffi Lawson","Génie mécanique","AI310","Machine Learning","Pr. T. Lawson",11.38
885591,"Akoua Kpante","Génie électrique","EL201","Électrotechnique","Dr. Y. Amegah",11.69
143491,"Amah Amegah","SCOM","AI310","Machine Learning","Pr. D. Tchalla",9.96
619023,"Komi Tchalla","Systèmes Réseaux","AI310","Machine Learning","Pr. G. Komlan",11.22
804771,"Senam Doe","Génie Logiciel","ME101","Mécanique générale","Pr. L. Mensah",1.28
992272,"Elom Tchalla","Génie électrique","GL200","Conception logicielle","Dr. Y. Amegah",8.01
912068,"Kossi Amegah","Génie électrique","CI150","Calcul scientifique","Dr. Y. Amegah",8.62
734378,"Akoua Kpante","SCOM","GL200","Conception logicielle","Pr. D. Tchalla",15.04
566027,"Abla Mensah","Génie civil","SC120","Théorie des Signaux","Pr. G. Komlan",11.11
473606,"Elom Doe","Génie civil","EL201","Électrotechnique","Pr. G. Komlan",4.81
972186,"Amah Doe","SCOM","CS220","Programmation avancée","Pr. L. Mensah",1.28
739694,"Senam Amegah","IA & Big Data","AI310","Machine Learning","Dr. M. Kpante",15.96
309171,"Kossi Mensah","Systèmes Réseaux","CI150","Calcul scientifique","Dr. M. Kpante",14.71
474209,"Kossi Amouzou","Génie civil","GL200","Conception logicielle","Dr. S. Amouzou",6.41
104963,"Afi Kpante","IA & Big Data","CI150","Calcul scientifique","Dr. S. Amouzou",17.83
981842,"Amah Amouzou","Informatique et Systèmes","EL201","Électrotechnique","Pr. G. Komlan",4.31
208388,"Kossi Mensah","Génie civil","EL201","Électrotechnique","Pr. T. Lawson",14.82
437695,"Koffi Kouma","Génie électrique","ME101","Mécanique générale","Pr. G. Komlan",15.9
445503,"Amah Kpante","Systèmes Réseaux","CI150","Calcul scientifique","Pr. G. Komlan",0.18
345921,"Mawuli Kpante","Systèmes Réseaux","CI150","Calcul scientifique","Dr. S. Amouzou",4.18
874126,"Abla Kpante","Génie Logiciel","CI150","Calcul scientifique","Dr. M. Kpante",1.79
613868,"Kossi Lawson","Systèmes Réseaux","ME101","Mécanique générale","Pr. G. Komlan",5.65
381227,"Koffi Kouma","Génie mécanique","GL200","Conception logicielle","Dr. S. Amouzou",13.62
632701,"Eyram Lawson","SCOM","ME101","Mécanique générale","Dr. M. Kpante",13.55
459027,"Afi Lawson","Génie électrique","SC120","Théorie des Signaux","Pr. D. Tchalla",12.24
583301,"Yao Lawson","Génie électrique","EL201","Électrotechnique","Dr. K. Agbeko",1.82
217496,"Eyram Mensah","Génie mécanique","RS180","Réseaux avancés","Dr. M. Kpante",10.81
699023,"Akoua Kouma","Génie mécanique","GL200","Conception logicielle","Pr. L. Mensah",4.83
219140,"Amah Agbeko","Génie électrique","RS180","Réseaux avancés","Dr. M. Kpante",11.53
858124,"Senam Kpante","IA & Big Data","RS180","Réseaux avancés","Pr. D. Tchalla",11.74
123412,"Afi Doe","Informatique et Systèmes","CS220","Programmation avancée","Pr. T. Lawson",15.11
670308,"Abla Doe","Génie électrique","SC120","Théorie des Signaux","Dr. M. Kpante",13.88
419976,"Senam Agbeko","Informatique et Systèmes","SC120","Théorie des Signaux","Pr. G. Komlan",3.02
977460,"Amah Amouzou","Informatique et Systèmes","GL200","Conception logicielle","Pr. D. Tchalla",4.09
891915,"Senam Doe","Informatique et Systèmes","GL200","Conception logicielle","Dr. M. Kpante",11.8
290058,"Yao Kouma","Systèmes Réseaux","RS180","Réseaux avancés","Pr. L. Mensah",14.06
130435,"Yao Doe","SCOM","ME101","Mécanique générale","Dr. Y. Amegah",9.78
273228,"Senam Doe","Génie Logiciel","ME101","Mécanique générale","Pr. G. Komlan",0.52
436664,"Senam Lawson","Génie électrique","AI310","Machine Learning","Dr. Y. Amegah",0.79
616409,"Mawuli Doe","Génie électrique","RS180","Réseaux avancés","Dr. Y. Amegah",19.76
490462,"Elom Lawson","SCOM","ME101","Mécanique générale","Dr. K. Agbeko",0.13
879877,"Afi Komlan","Génie électrique","RS180","Réseaux avancés","Pr. L. Mensah",3.51
982969,"Mawuli Komlan","Génie Logiciel","EL201","Électrotechnique","Dr. M. Kpante",18.31
107407,"Amah Doe","Génie mécanique","CS220","Programmation avancée","Dr. K. Agbeko",7.81
865777,"Akoua Tchalla","Génie Logiciel","CI150","Calcul scientifique","Pr. G. Komlan",5.2
863197,"Yao Amegah","Génie mécanique","CS220","Programmation avancée","Dr. M. Kpante",19.66
403495,"Abla Lawson","Génie mécanique","AI310","Machine Learning","Dr. S. Amouzou",19.15
614817,"Abla Agbeko","SCOM","EL201","Électrotechnique","Dr. Y. Amegah",2.87
712352,"Abla Tchalla","Génie mécanique","GL200","Conception logicielle","Pr. L. Mensah",12.74
417097,"Abla Agbeko","Génie Logiciel","RS180","Réseaux avancés","Dr. Y. Amegah",5.75
137710,"Akoua Komlan","Informatique et Systèmes","CS220","Programmation avancée","Pr. D. Tchalla",16.92
347987,"Akoua Lawson","Systèmes Réseaux","AI310","Machine Learning","Dr. Y. Amegah",10.21
202579,"Komi Doe","IA & Big Data","CI150","Calcul scientifique","Dr. S. Amouzou",1.65
557385,"Kossi Kouma","Génie Logiciel","EL201","Électrotechnique","Pr. G. Komlan",1.64
356218,"Komi Komlan","Informatique et Systèmes","EL201","Électrotechnique","Pr. G. Komlan",14.04
948549,"Afi Kpante","Génie électrique","SC120","Théorie des Signaux","Pr. G. Komlan",11.6
173218,"Koffi Komlan","SCOM","CI150","Calcul scientifique","Pr. T. Lawson",15.49
154670,"Komi Amegah","Génie électrique","CS220","Programmation avancée","Dr. S. Amouzou",8.11
849872,"Akoua Komlan","IA & Big Data","RS180","Réseaux avancés","Pr. D. Tchalla",2.57
856668,"Senam Komlan","Systèmes Réseaux","RS180","Réseaux avancés","Dr. M. Kpante",16.84
806215,"Mawuli Tchalla","Génie Logiciel","ME101","Mécanique générale","Pr. G. Komlan",1.68
921764,"Komi Kouma","Génie civil","CS220","Programmation avancée","Pr. D. Tchalla",6.54
125214,"Yao Agbeko","SCOM","AI310","Machine Learning","Dr. Y. Amegah",19.07
729752,"Akoua Amegah","Informatique et Systèmes","CS220","Programmation avancée","Pr. D. Tchalla",0.26
632024,"Abla Lawson","Génie civil","CS220","Programmation avancée","Dr. S. Amouzou",15.64
377726,"Akoua Lawson","Génie Logiciel","GL200","Conception logicielle","Dr. K. Agbeko",1.64
467712,"Eyram Kpante","Génie électrique","GL200","Conception logicielle","Pr. L. Mensah",6.06
512801,"Akoua Lawson","Informatique et Systèmes","CS220","Programmation avancée","Dr. M. Kpante",0.99
613318,"Yao Amouzou","Génie Logiciel","EL201","Électrotechnique","Dr. Y. Amegah",2.43
555390,"Abla Lawson","SCOM","CS220","Programmation avancée","Dr. M. Kpante",4.17
709533,"Amah Tchalla","Systèmes Réseaux","CS220","Programmation avancée","Dr. S. Amouzou",14.4
430133,"Yao Doe","IA & Big Data","GL200","Conception logicielle","Dr. S. Amouzou",15.58
267416,"Komi Komlan","Génie Logiciel","CI150","Calcul scientifique","Dr. M. Kpante",9.83
521558,"Eyram Agbeko","Génie mécanique","ME101","Mécanique générale","Dr. Y. Amegah",18.46
148989,"Kossi Kpante","Systèmes Réseaux","CS220","Programmation avancée","Pr. G. Komlan",13.7
238089,"Abla Lawson","Informatique et Systèmes","GL200","Conception logicielle","Dr. S. Amouzou",8.01
774647,"Yao Kouma","Génie mécanique","AI310","Machine Learning","Pr. L. Mensah",19.71
494827,"Abla Kouma","Génie mécanique","CS220","Programmation avancée","Dr. K. Agbeko",17.6
255127,"Koffi Lawson","Génie civil","CS220","Programmation avancée","Pr. L. Mensah",5.78
511722,"Eyram Komlan","Informatique et Systèmes","SC120","Théorie des Signaux","Pr. T. Lawson",4.38
260654,"Akoua Komlan","Génie Logiciel","AI310","Machine Learning","Pr. D. Tchalla",18.85
260967,"Mawuli Lawson","Génie électrique","AI310","Machine Learning","Dr. Y. Amegah",11.08
342761,"Yao Kpante","Génie Logiciel","RS180","Réseaux avancés","Pr. T. Lawson",13.86
901828,"Yao Kouma","Génie mécanique","ME101","Mécanique générale","Pr. D. Tchalla",13.7
335103,"Eyram Tchalla","IA & Big Data","CS220","Programmation avancée","Pr. L. Mensah",4.53
350733,"Eyram Mensah","Systèmes Réseaux","EL201","Électrotechnique","Dr. K. Agbeko",13.4
416642,"Afi Mensah","IA & Big Data","ME101","Mécanique générale","Pr. D. Tchalla",7.89
201845,"Amah Lawson","Génie mécanique","SC120","Théorie des Signaux","Dr. K. Agbeko",1.25
158072,"Akoua Amegah","Génie Logiciel","EL201","Électrotechnique","Pr. L. Mensah",3.77
835864,"Yao Amegah","Génie mécanique","GL200","Conception logicielle","Pr. D. Tchalla",18.93
699772,"Elom Lawson","Génie mécanique","EL201","Électrotechnique","Dr. S. Amouzou",5.43
596347,"Akoua Kouma","IA & Big Data","EL201","Électrotechnique","Dr. S. Amouzou",13.12
368917,"Amah Lawson","Systèmes Réseaux","RS180","Réseaux avancés","Dr. S. Amouzou",7.59
533908,"Eyram Komlan","Systèmes Réseaux","CS220","Programmation avancée","Dr. M. Kpante",14.9
296397,"Yao Doe","Génie électrique","SC120","Théorie des Signaux","Dr. Y. Amegah",0.95
277317,"Mawuli Agbeko","IA & Big Data","ME101","Mécanique générale","Pr. D. Tchalla",8.15
639700,"Senam Amouzou","Informatique et Systèmes","GL200","Conception logicielle","Pr. D. Tchalla",13.16
751447,"Senam Lawson","SCOM","CS220","Programmation avancée","Pr. L. Mensah",3.72
